2018-01-31 16:05:18,980 INFO   init dbobjects.gmdb.AgentSystemInfo storage
2018-01-31 16:05:19,008 INFO   init dbobjects.gmdb.AgentServiceInfo storage
2018-01-31 16:05:19,008 INFO   dbserver tcp initing
2018-01-31 16:32:56,048 INFO  com.zaxxer.hikari.HikariDataSource HikariPool-1 - Started.
2018-01-31 16:32:56,540 INFO  com.zaxxer.hikari.HikariDataSource HikariPool-2 - Started.
2018-01-31 16:32:57,625 INFO   init dbobjects.gamedb.AccountData storage
2018-01-31 16:32:57,644 INFO   init dbobjects.gamedb.IDSeed storage
2018-01-31 16:32:57,662 INFO   init dbobjects.gamedb.PlayerData storage
2018-01-31 16:32:57,680 INFO   init dbobjects.gamedb.TankModelTable storage
2018-01-31 16:32:57,698 INFO   init dbobjects.gamedb.PlayerFightStatiticTable storage
2018-01-31 16:32:57,717 INFO   init dbobjects.gamedb.RankWinRoundsTable storage
2018-01-31 16:32:57,736 INFO   init dbobjects.gamedb.RankTop5RoundsTable storage
2018-01-31 16:32:57,752 INFO   init dbobjects.gamedb.RankDestorysTable storage
2018-01-31 16:32:57,771 INFO   init dbobjects.gamedb.RankLevelTable storage
2018-01-31 16:32:57,791 INFO   init dbobjects.gamedb.UnDistributeRewardTable storage
2018-01-31 16:32:57,808 INFO   init dbobjects.gamedb.ItemTable storage
2018-01-31 16:32:57,828 INFO   init dbobjects.gamedb.ShortcutTable storage
2018-01-31 16:32:57,846 INFO   init dbobjects.gamedb.NickNameTable storage
2018-01-31 16:32:57,861 INFO   init dbobjects.gamedb.ShopItemTable storage
2018-01-31 16:32:57,878 INFO   init dbobjects.gamedb.BlacklistTable storage
2018-01-31 16:32:57,897 INFO   init dbobjects.gamedb.BroadcastTable storage
2018-01-31 16:32:57,915 INFO   init dbobjects.gamedb.MailPlayerTable storage
2018-01-31 16:32:57,934 INFO   init dbobjects.gamedb.PlayerClientSetting storage
2018-01-31 16:32:57,951 INFO   init dbobjects.gamedb.TeamTable storage
2018-01-31 16:32:57,961 INFO  com.zaxxer.hikari.HikariDataSource HikariPool-3 - Started.
2018-01-31 16:32:58,292 INFO   init dbobjects.logdb.LogAccountAct storage
2018-01-31 16:32:58,310 INFO   init dbobjects.logdb.LogPlayerAct storage
2018-01-31 16:32:58,325 INFO   init dbobjects.logdb.LogMoney storage
2018-01-31 16:32:58,344 INFO   init dbobjects.logdb.LogItem storage
2018-01-31 16:32:58,363 INFO   init dbobjects.logdb.LogBattle storage
2018-01-31 16:32:58,403 INFO   init dbobjects.logdb.PlayerFightTable storage
2018-01-31 16:32:58,421 INFO   init dbobjects.logdb.Logopenbox storage
2018-01-31 16:32:58,428 INFO  com.zaxxer.hikari.HikariDataSource HikariPool-4 - Started.
2018-01-31 16:32:58,704 INFO   init dbobjects.gmdb.GMAccount storage
2018-01-31 16:32:58,723 INFO   init dbobjects.gmdb.GmCase storage
2018-01-31 16:32:58,739 INFO   init dbobjects.gmdb.CaseProcess storage
2018-01-31 16:32:58,756 INFO   init dbobjects.gmdb.AgentSystemInfo storage
2018-01-31 16:32:58,774 INFO   init dbobjects.gmdb.AgentServiceInfo storage
2018-01-31 16:32:58,774 INFO   dbserver tcp initing
2018-01-31 16:33:04,720 INFO   [id: 0x5ae8fc2f, L:/127.0.0.1:8057 - R:/127.0.0.1:15233] connect .
2018-01-31 16:33:04,775 INFO   [id: 0x32276232, L:/127.0.0.1:8057 - R:/127.0.0.1:15266] connect .
2018-01-31 16:33:04,784 INFO   [id: 0x66293b2b, L:/127.0.0.1:8057 - R:/127.0.0.1:15299] connect .
2018-01-31 16:33:04,791 INFO   [id: 0x17f28e0e, L:/127.0.0.1:8057 - R:/127.0.0.1:15365] connect .
2018-01-31 16:33:04,791 INFO   [id: 0xcb67bb08, L:/127.0.0.1:8057 - R:/127.0.0.1:15364] connect .
2018-01-31 16:33:32,500 INFO   [id: 0x76e12610, L:/127.0.0.1:8057 - R:/127.0.0.1:15633] connect .
2018-01-31 16:33:32,501 INFO   [id: 0xe8df63b5, L:/127.0.0.1:8057 - R:/127.0.0.1:15632] connect .
2018-01-31 16:33:32,826 INFO   [id: 0x5c61c5f9, L:/127.0.0.1:8057 - R:/127.0.0.1:15698] connect .
2018-01-31 16:33:32,827 INFO   [id: 0xf7ac2e4e, L:/127.0.0.1:8057 - R:/127.0.0.1:15699] connect .
2018-01-31 16:33:32,837 INFO   [id: 0x9b7063d5, L:/127.0.0.1:8057 - R:/127.0.0.1:15753] connect .
2018-01-31 16:33:32,841 INFO   [id: 0x1e378c27, L:/127.0.0.1:8057 - R:/127.0.0.1:15765] connect .
2018-01-31 16:34:47,615 INFO   [id: 0x32276232, L:/127.0.0.1:8057 ! R:/127.0.0.1:15266] disconnected.
2018-01-31 16:34:47,616 INFO   [id: 0x17f28e0e, L:/127.0.0.1:8057 ! R:/127.0.0.1:15365] disconnected.
